_key,endTime,artistName,trackName,msPlayed
4675,2025-04-29 15:54,Billie Eilish,party favor,187673
4676,2025-04-29 15:57,Billie Eilish,party favor,10023
4677,2025-04-29 15:57,Billie Eilish,Billie Bossa Nova,980
4678,2025-04-29 15:57,Billie Eilish,THE DINER,186346
4679,2025-04-29 16:02,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],271969
4680,2025-04-29 16:02,Billie Eilish,my boy,42680
4681,2025-04-29 16:06,PIZZA,Назад,42600
4682,2025-04-29 16:06,MiyaGi & Endspiel,I Got Love,192570
4683,2025-04-29 16:07,Нервы,Кофе мой друг,13070
4684,2025-04-29 16:07,Eldzhey,Розовое вино,18100
4685,2025-04-29 16:10,MiyaGi & Endspiel,I Got Love,211610
4686,2025-04-29 16:11,Ласковый Май,Белые розы,14610
4687,2025-04-29 16:12,Zemfira,П.М.М.Л.,9640
4688,2025-04-29 16:12,VAVAN,Послала,1570
4689,2025-04-29 16:12,Zemfira,ИСКАЛА,2480
4690,2025-04-29 16:12,Zemfira,ИСКАЛА,4910
4691,2025-04-29 16:12,Lesha Svik,Малиновый свет,9640
4692,2025-04-29 16:12,Smyslovye Gallyutsinatsii,Вечно молодой,78660
4693,2025-04-29 16:12,Zemfira,почему,4250
4694,2025-04-29 16:13,SEREBRO,Мало тебя,9380
4695,2025-04-29 16:13,HammAli & Navai,Птичка,6500
4696,2025-04-29 16:14,Rauf & Faik,Если тебе будет грустно,6940
4697,2025-04-29 16:14,ANNA ASTI,Повело,64510
4698,2025-04-29 16:14,VAVAN,Послала,1980
4699,2025-04-29 16:14,MONATIK,ВЕЧЕРиНОЧКА,4320
4700,2025-04-29 16:14,Bianka,Мальчик на Баду,810
4701,2025-04-29 16:14,#2Mashi,Инея,2580
4702,2025-04-29 16:14,#2Mashi,Лето у виска,6420
4703,2025-04-29 16:14,HammAli & Navai,Любить - это так бесполезно,810
4704,2025-04-29 16:14,NЮ,Останься,3150
4705,2025-04-29 16:14,Bianka,Музыка,9280
4706,2025-04-29 16:15,PIZZA,Оружие,4960
4707,2025-04-29 16:15,Valeriya,Часики,1970
4708,2025-04-29 16:15,DJ SMASH,Moscow Never Sleeps,3670
4709,2025-04-29 16:15,PIZZA,Назад,7420
4710,2025-04-29 16:15,MakSim,Нежность,9350
4711,2025-04-29 16:15,ANNA ASTI,По барам,1090
4712,2025-04-29 16:15,Yulia Savicheva,Привет,4970
4713,2025-04-29 16:15,Artik & Asti,Быть Счастливой,6520
4714,2025-04-29 16:15,HammAli & Navai,Пустите меня на танцпол,6480
4715,2025-04-29 16:15,PIZZA,Лифт,2760
4716,2025-04-29 16:15,Нервы,Кофе мой друг,14630
4717,2025-04-29 16:16,t.A.T.u.,Ya Soshla S Uma,3430
4718,2025-04-29 16:16,Basta,My Game,9190
4719,2025-04-29 16:16,PIZZA,Назад,3670
4720,2025-04-29 16:16,SEREBRO,Мама Люба,3190
4721,2025-04-29 16:16,Юлианна Караулова,Ты не такой,12510
4722,2025-04-29 16:16,Slava,Одиночество-сука,12440
4723,2025-04-29 16:16,MakSim,Знаешь ли ты,820
4724,2025-04-29 16:16,Alla Pugacheva,Позови меня с собой,3990
4725,2025-04-29 16:16,Yolka,Около тебя,770
4726,2025-04-29 16:16,МОТ,Капкан,1400
4727,2025-04-29 16:16,Philipp Kirkorov,Роза чайная (feat. Маша Распутина),2460
4728,2025-04-29 16:16,Yulia Savicheva,Москва-Владивосток,1830
4729,2025-04-29 16:16,DJ SMASH,Москва,5090
4730,2025-04-29 16:16,Loya,Розы темно-алые,1510
4731,2025-04-29 16:17,Elena Vaenga,Курю,1960
4732,2025-04-29 16:17,VIA Gra,Перемирие,12000
4733,2025-04-29 16:17,Ю-Питер,Девушка по городу,1110
4734,2025-04-29 16:17,Vasya Oblomov,Магадан - Original version,10120
4735,2025-04-29 16:17,IOWA,Мама (Woodstock Mix),7730
4736,2025-04-29 16:17,Leonid Agutin,Аэропорты,980
4737,2025-04-29 16:17,Geegun,Ты рядом,1000
4738,2025-04-29 16:20,ANNA ASTI,Повело,172894
4739,2025-04-29 16:21,МОТ,Не Бруклин,39105
4740,2025-04-29 16:25,MiyaGi & Endspiel,I Got Love,276687
4741,2025-04-29 16:27,SUNAMI,Под луной,123682
4742,2025-04-29 16:27,Geegun,ДНК (feat. Артем Качер),0
4743,2025-04-29 16:27,Smyslovye Gallyutsinatsii,Вечно молодой,1390
4744,2025-04-29 16:29,Smyslovye Gallyutsinatsii,Вечно молодой,114570
4745,2025-04-29 16:33,Teddy Swims,The Door,212648
4746,2025-04-29 16:36,PIZZA,Лифт,204511
4747,2025-04-29 18:31,ANNA ASTI,Повело,172894
4748,2025-04-29 18:32,PIZZA,Лифт,23155
4749,2025-04-29 18:36,Artik & Asti,Быть Счастливой,231428
4750,2025-04-29 18:43,Нервы,Кофе мой друг,187826
4751,2025-04-29 18:43,Pornofilmy,Я так соскучился,18054
4752,2025-04-30 21:06,Billie Eilish,OverHeated,214058
4753,2025-04-30 21:11,Billie Eilish,CHIHIRO,303440
4754,2025-04-30 21:14,Billie Eilish,my boy,170852
4755,2025-04-30 21:31,Billie Eilish,BITTERSUITE,575103
4756,2025-04-30 21:34,Billie Eilish,you should see me in a crown,180952
4757,2025-04-30 21:38,Billie Eilish,xanny,243725
4758,2025-04-30 21:42,Charli xcx,Guess featuring billie eilish,143330
4759,2025-04-30 23:08,Billie Eilish,Happier Than Ever,298899
4760,2025-04-30 23:14,Billie Eilish,BLUE,343120
4761,2025-04-30 23:17,Billie Eilish,COPYCAT,194711
4762,2025-04-30 23:27,Billie Eilish,lovely (with Khalid),200185
4763,2025-04-30 23:38,Billie Eilish,ilomilo,156370
4764,2025-04-30 23:41,Billie Eilish,LUNCH,179586
4765,2025-05-01 02:10,Billie Eilish,NDA,124624
4766,2025-05-01 02:16,Billie Eilish,L’AMOUR DE MA VIE,333986
4767,2025-05-01 02:22,Billie Eilish,NDA,195776
4768,2025-05-01 02:34,Billie Eilish,ocean eyes,200379
4769,2025-05-01 02:38,Billie Eilish,BIRDS OF A FEATHER,224458
4770,2025-05-01 02:42,Billie Eilish,Oxytocin,210232
4771,2025-05-01 02:45,Billie Eilish,BLUE,970
4772,2025-05-01 02:45,Billie Eilish,No Time To Die,228607
4773,2025-05-01 02:45,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,1440
4774,2025-05-01 02:51,Billie Eilish,BLUE,343120
4775,2025-05-01 02:56,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,270519
4776,2025-05-01 03:00,Charli xcx,Guess featuring billie eilish,191177
4777,2025-05-01 03:03,Billie Eilish,Bored,180933
4778,2025-05-01 03:07,Billie Eilish,xanny,237170
4779,2025-05-01 03:09,Billie Eilish,GOLDWING,151536
4780,2025-05-01 03:14,Billie Eilish,BITTERSUITE,298440
4781,2025-05-01 03:17,Billie Eilish,you should see me in a crown,165163
4782,2025-05-01 03:17,Billie Eilish,you should see me in a crown,15800
4783,2025-05-01 03:18,Billie Eilish,you should see me in a crown,830
4784,2025-05-01 03:18,Billie Eilish,Happier Than Ever,1060
4785,2025-05-01 03:18,Billie Eilish,Billie Bossa Nova,1270
4786,2025-05-01 03:18,Billie Eilish,bury a friend,1120
4787,2025-05-01 03:18,Billie Eilish,bury a friend,53340
4788,2025-05-01 03:21,Billie Eilish,Billie Bossa Nova,196730
4789,2025-05-01 03:26,Billie Eilish,Happier Than Ever,298899
4790,2025-05-01 03:26,Billie Eilish,wish you were gay,6080
4791,2025-05-01 03:32,Billie Eilish,CHIHIRO,311980
4792,2025-05-01 03:40,Billie Eilish,THE GREATEST,272099
4793,2025-05-01 12:23,Billie Eilish,THE GREATEST,293840
4794,2025-05-01 12:26,Billie Eilish,lovely (with Khalid),209734
4795,2025-05-01 12:27,Billie Eilish,party favor,48775
4796,2025-05-01 12:31,Billie Eilish,OverHeated,214058
4797,2025-05-01 12:34,Billie Eilish,idontwannabeyouanymore,203569
4798,2025-05-01 12:38,Billie Eilish,WILDFLOWER,261466
4799,2025-05-01 12:41,Billie Eilish,Therefore I Am,173539
4800,2025-05-01 12:44,Billie Eilish,LUNCH,179586
4801,2025-05-01 12:45,Billie Eilish,COPYCAT,47918
4802,2025-05-01 12:45,Billie Eilish,when the party's over,510
4803,2025-05-01 12:45,Billie Eilish,everything i wanted,450
4804,2025-05-01 12:45,Billie Eilish,ilomilo,610
4805,2025-05-01 12:45,Billie Eilish,all the good girls go to hell,610
4806,2025-05-01 12:45,Billie Eilish,bellyache,540
4807,2025-05-01 12:45,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],410
4808,2025-05-01 12:45,Billie Eilish,my boy,460
4809,2025-05-01 12:49,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],271969
4810,2025-05-01 12:50,Billie Eilish,ilomilo,11940
4811,2025-05-01 12:53,Billie Eilish,THE DINER,186346
4812,2025-05-01 12:55,Billie Eilish,bad guy,154823
4813,2025-05-01 13:01,Billie Eilish,L’AMOUR DE MA VIE,333986
4814,2025-05-01 13:04,Billie Eilish,ocean eyes,1150
4815,2025-05-01 13:04,Billie Eilish,NDA,179063
4816,2025-05-01 13:07,Billie Eilish,BIRDS OF A FEATHER,210373
4817,2025-05-01 13:08,Billie Eilish,Oxytocin,62966
4818,2025-05-01 14:35,Billie Eilish,CHIHIRO,303642
4819,2025-05-01 14:38,Billie Eilish,OverHeated,214058
4820,2025-05-01 14:40,Billie Eilish,No Time To Die,66359
4821,2025-05-01 14:40,Billie Eilish,bury a friend,740
4822,2025-05-01 14:42,Billie Eilish,GOLDWING,151536
4823,2025-05-01 14:47,Billie Eilish,party favor,13073
4824,2025-05-01 14:47,Billie Eilish,BITTERSUITE,298440
4825,2025-05-01 14:47,Billie Eilish,idontwannabeyouanymore,610
4826,2025-05-01 14:52,Billie Eilish,THE GREATEST,294714
4827,2025-05-01 14:53,Billie Eilish,Billie Bossa Nova,530
4828,2025-05-01 14:53,Billie Eilish,lovely (with Khalid),76556
4829,2025-05-01 14:57,Billie Eilish,when the party's over,196077
4830,2025-05-01 15:00,Billie Eilish,THE DINER,186346
4831,2025-05-01 15:02,Billie Eilish,BLUE,670
4832,2025-05-01 15:02,Billie Eilish,all the good girls go to hell,112825
4833,2025-05-01 15:02,Billie Eilish,Bored,1170
4834,2025-05-01 15:02,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],760
4835,2025-05-01 15:07,Billie Eilish,BLUE,343120
4836,2025-05-01 15:12,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],271969
4837,2025-05-01 15:13,Billie Eilish,Therefore I Am,940
4838,2025-05-01 15:13,Billie Eilish,bellyache,920
4839,2025-05-01 15:13,Billie Eilish,xanny,47639
4840,2025-05-01 15:18,Billie Eilish,Happier Than Ever,298899
4841,2025-05-01 15:18,Billie Eilish,everything i wanted,21280
4842,2025-05-01 15:18,Charli xcx,Guess featuring billie eilish,570
4843,2025-05-01 15:18,Billie Eilish,L’AMOUR DE MA VIE,450
4844,2025-05-01 15:20,Charli xcx,Guess featuring billie eilish,143330
4845,2025-05-01 15:22,Billie Eilish,L’AMOUR DE MA VIE,62209
4846,2025-05-01 16:12,Charli xcx,"Girl, so confusing featuring lorde",205938
4847,2025-05-01 16:15,Charli xcx,"Girl, so confusing featuring lorde",13773
4848,2025-05-01 16:15,Charli xcx,"Girl, so confusing featuring lorde",205938
4849,2025-05-01 16:19,Flo Rida,Low (feat. T-Pain),231400
4850,2025-05-01 16:23,Rihanna,Only Girl (In The World),17223
4851,2025-05-01 16:23,Jennifer Lopez,On The Floor - Radio Edit,230906
4852,2025-05-01 16:24,Loud Luxury,Body,5580
4853,2025-05-01 16:27,Rihanna,Don't Stop The Music,238290
4854,2025-05-01 16:28,Avicii,Wake Me Up,2050
4855,2025-05-01 16:28,One Direction,Drag Me Down,1810
4856,2025-05-01 16:31,Sean Paul,No Lie,221176
4857,2025-05-01 16:35,Ellie Goulding,Burn,231211
4858,2025-05-01 16:35,Black Eyed Peas,RITMO (Bad Boys For Life),6652
4859,2025-05-01 16:38,MC Hammer,U Can't Touch This,11200
4860,2025-05-01 16:38,Daniel Merano,Friday I'm In Love,1670
4861,2025-05-01 16:38,BOCIGE,Desire,1770
4862,2025-05-01 16:38,Loud Luxury,Next To You (feat. Kane Brown),6348
4863,2025-05-01 16:38,Ariana Grande,Problem,550
4864,2025-05-01 16:38,Major Lazer,Lean On,176561
4865,2025-05-01 16:43,LP,Lost on You,267461
4866,2025-05-01 16:44,LP,Other People,78898
4867,2025-05-01 16:49,Chet Faker,Gold,285255
4868,2025-05-01 16:50,SRNDE,Geordie,46234
4869,2025-05-01 16:53,Sean Paul,No Lie,221176
4870,2025-05-01 16:57,Don Omar,Danza Kuduro,198773
4871,2025-05-01 16:58,Shawn Mendes,Stitches,0
4872,2025-05-01 16:58,Alexandra Stan,Mr. Saxobeat - Radio Edit,80700
4873,2025-05-01 16:58,Beyoncé,Baby Boy (feat. Sean Paul),350
4874,2025-05-01 17:00,Shawn Mendes,There's Nothing Holdin' Me Back,145920
4875,2025-05-01 17:04,Rihanna,Rude Boy,223874
4876,2025-05-01 17:05,Maroon 5,Memories,44866
4877,2025-05-01 17:05,Lone Tusker,Miracle,5130
4878,2025-05-01 17:05,Møme,Sail Away,7150
4879,2025-05-01 17:05,Maroon 5,Daylight,1410
4880,2025-05-01 17:05,Kendrick Lamar,LOVE.,2020
4881,2025-05-01 17:09,Artik & Asti,Быть Счастливой,197980
4882,2025-05-01 17:09,Teddy Swims,The Door,1160
4883,2025-05-01 17:09,PIZZA,Лифт,920
4884,2025-05-01 17:26,Billie Eilish,GOLDWING,122910
4885,2025-05-01 17:26,Billie Eilish,I Didn't Change My Number,730
4886,2025-05-01 17:26,Billie Eilish,Lost Cause,630
4887,2025-05-01 17:29,Tate McRae,Dear god,170
4888,2025-05-01 17:29,Tate McRae,Sports car,150
4889,2025-05-01 17:29,Billie Eilish,Therefore I Am,880
4890,2025-05-01 17:29,Tate McRae,Miss possessive,530
4891,2025-05-01 17:29,Tate McRae,Revolving door,240
4892,2025-05-01 17:29,Olivia Rodrigo,drivers license,740
4893,2025-05-01 17:29,Татьяна Куртукова,Матушка,450
4894,2025-05-01 17:29,Татьяна Куртукова,Ромашка-Василёк,1750
4895,2025-05-01 17:29,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],360
4896,2025-05-01 17:29,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,189320
4897,2025-05-01 17:29,Madison Beer,Make You Mine,150
4898,2025-05-01 17:29,Tate McRae,Purple lace bra,500
4899,2025-05-01 17:32,Billie Eilish,NDA,55010
4900,2025-05-01 17:45,Billie Eilish,OverHeated,554
4901,2025-05-01 17:45,Billie Eilish,COPYCAT,703
4902,2025-05-01 17:45,Billie Eilish,No Time To Die,554
4903,2025-05-01 17:45,Billie Eilish,CHIHIRO,303440
4904,2025-05-01 17:45,Billie Eilish,ocean eyes,640
4905,2025-05-01 17:45,Billie Eilish,lovely (with Khalid),13491
4906,2025-05-01 17:45,Billie Eilish,THE DINER,448
4907,2025-05-01 17:46,Billie Eilish,THE GREATEST,597
4908,2025-05-01 17:49,Billie Eilish,THE DINER,186346
4909,2025-05-01 17:53,Billie Eilish,THE GREATEST,293840
4910,2025-05-01 17:56,Billie Eilish,LUNCH,179586
4911,2025-05-01 18:00,Billie Eilish,party favor,204770
4912,2025-05-01 18:03,Billie Eilish,Oxytocin,210232
4913,2025-05-01 18:07,Billie Eilish,all the good girls go to hell,618
4914,2025-05-01 18:07,Billie Eilish,bad guy,594
4915,2025-05-01 18:07,Billie Eilish,my boy,554
4916,2025-05-01 18:07,Billie Eilish,idontwannabeyouanymore,201194
4917,2025-05-01 18:11,Billie Eilish,WILDFLOWER,295015
4918,2025-05-01 18:14,Billie Eilish,GOLDWING,151536
4919,2025-05-01 18:18,Billie Eilish,you should see me in a crown,180952
4920,2025-05-01 18:24,Billie Eilish,Billie Bossa Nova,122013
4921,2025-05-02 13:22,Teddy Swims,The Door,212648
4922,2025-05-02 13:26,PIZZA,Лифт,204511
4923,2025-05-02 13:35,Billie Eilish,GOLDWING,80860
4924,2025-05-02 13:40,Billie Eilish,THE GREATEST,292880
4925,2025-05-02 13:45,Billie Eilish,L’AMOUR DE MA VIE,333040
4926,2025-05-02 13:48,Billie Eilish,THE DINER,185353
4927,2025-05-02 13:53,Billie Eilish,BITTERSUITE,297476
4928,2025-05-02 14:00,Billie Eilish,BLUE,343120
4929,2025-05-02 14:45,Artik & Asti,Быть Счастливой,22175
4930,2025-05-02 20:14,Billie Eilish,CHIHIRO,303440
4931,2025-05-02 20:14,Billie Eilish,Bored,6759
4932,2025-05-02 20:17,Charli xcx,Guess featuring billie eilish,143330
4933,2025-05-02 20:20,Billie Eilish,Happier Than Ever,189066
4934,2025-05-02 20:24,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,270519
4935,2025-05-02 20:27,Billie Eilish,NDA,195776
4936,2025-05-02 20:29,Billie Eilish,ocean eyes,110887
4937,2025-05-02 20:31,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],126740
4938,2025-05-03 03:17,Lorde,Ribs,113792
4939,2025-05-03 20:39,Billie Eilish,ilomilo,1530
4940,2025-05-03 20:45,Billie Eilish,CHIHIRO,303440
4941,2025-05-03 20:48,Billie Eilish,OverHeated,214058
4942,2025-05-03 20:52,Billie Eilish,BIRDS OF A FEATHER,210373
4943,2025-05-03 20:55,Billie Eilish,bad guy,193107
4944,2025-05-03 20:59,Billie Eilish,xanny,243725
4945,2025-05-03 21:01,Billie Eilish,COPYCAT,134804
4946,2025-05-04 02:24,Natasha Bedingfield,Unwritten,259333
4947,2025-05-04 02:25,Charli xcx,Guess featuring billie eilish,2598
4948,2025-05-04 02:30,Charli xcx,Guess featuring billie eilish,140740
4949,2025-05-04 02:34,Ellie Goulding,Burn,231213
4950,2025-05-04 02:39,Rihanna,Don't Stop The Music,267080
4951,2025-05-04 02:42,The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,191013
4952,2025-05-04 02:43,Coldplay,Adventure of a Lifetime,73153
4953,2025-05-04 02:44,Tyla,PUSH 2 START,11616
4954,2025-05-04 02:44,Don Omar,Danza Kuduro,341
4955,2025-05-04 02:44,Lorde,Green Light,255
4956,2025-05-04 02:44,Myles Smith,Stargazing,298
4957,2025-05-04 02:44,Sabrina Carpenter,Juno,757
4958,2025-05-04 02:44,Billie Eilish,bad guy (with Justin Bieber),863
4959,2025-05-04 02:44,Sabrina Carpenter,Busy Woman,437
4960,2025-05-04 02:44,Madison Beer,Make You Mine,362
4961,2025-05-04 02:48,Lorde,Green Light,234652
4962,2025-05-04 02:51,The Kid LAROI,NIGHTS LIKE THIS,15809
4963,2025-05-04 02:51,Billie Eilish,bad guy (with Justin Bieber),194839
4964,2025-05-04 02:54,Troye Sivan,One Of Your Girls,181481
4965,2025-05-04 02:55,Ariana Grande,the boy is mine,36811
4966,2025-05-04 02:55,Dominic Fike,misses,426
4967,2025-05-04 02:55,Harry Styles,Golden,522
4968,2025-05-04 02:55,Vance Joy,Riptide,575
4969,2025-05-04 02:55,Major Lazer,Lean On,842
4970,2025-05-04 02:58,Harry Styles,Golden,208906
4971,2025-05-04 03:01,Major Lazer,Lean On,176561
4972,2025-05-04 03:04,Benson Boone,Slow It Down,161831
4973,2025-05-04 03:08,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463
4974,2025-05-04 03:08,Chappell Roan,After Midnight,11169
4975,2025-05-04 03:12,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],271969
4976,2025-05-04 03:15,Harry Styles,Late Night Talking,177954
4977,2025-05-04 03:15,Dr. Dog,Where'd All the Time Go?,7137
4978,2025-05-04 03:19,Sean Kingston,Beautiful Girls,225373
4979,2025-05-04 05:16,Icona Pop,I Love It (feat. Charli XCX),47090
4980,2025-05-04 14:13,Billie Eilish,COPYCAT,59923
4981,2025-05-04 14:16,Billie Eilish,bury a friend,193143
4982,2025-05-04 14:23,Billie Eilish,BLUE,343120
4983,2025-05-04 14:25,Billie Eilish,Therefore I Am,173539
4984,2025-05-04 14:26,Billie Eilish,bellyache,33694
4985,2025-05-04 14:29,Billie Eilish,Billie Bossa Nova,196730
4986,2025-05-04 14:33,Billie Eilish,wish you were gay,221543
4987,2025-05-04 14:36,Billie Eilish,LUNCH,179586
4988,2025-05-04 14:38,Billie Eilish,you should see me in a crown,234
4989,2025-05-04 14:38,Billie Eilish,party favor,1557
4990,2025-05-04 14:38,Billie Eilish,GOLDWING,277
4991,2025-05-04 14:38,Billie Eilish,everything i wanted,156415
4992,2025-05-04 14:38,Billie Eilish,all the good girls go to hell,234
4993,2025-05-04 14:38,Billie Eilish,Bored,1237
4994,2025-05-04 14:38,Billie Eilish,my boy,1493
4995,2025-05-04 14:43,Billie Eilish,Happier Than Ever,298899
4996,2025-05-04 14:44,Billie Eilish,No Time To Die,5830
4997,2025-05-04 14:49,Billie Eilish,BITTERSUITE,298440
4998,2025-05-04 14:51,Billie Eilish,ilomilo,156370
4999,2025-05-04 14:57,Billie Eilish,ocean eyes,1194
5000,2025-05-04 14:57,Charli xcx,Guess featuring billie eilish,170
5001,2025-05-04 14:57,Billie Eilish,lovely (with Khalid),5715
5002,2025-05-04 14:57,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],3669
5003,2025-05-04 14:57,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,270519
5004,2025-05-04 14:57,Billie Eilish,idontwannabeyouanymore,170
5005,2025-05-04 15:02,Billie Eilish,WILDFLOWER,261466
5006,2025-05-04 22:15,Billie Eilish,L’AMOUR DE MA VIE,333986
5007,2025-05-04 22:24,Billie Eilish,THE GREATEST,527498
5008,2025-05-04 22:24,Billie Eilish,L’AMOUR DE MA VIE,213
5009,2025-05-04 22:28,Billie Eilish,WILDFLOWER,261466
5010,2025-05-04 22:34,Billie Eilish,L’AMOUR DE MA VIE,333986
5011,2025-05-04 22:38,Billie Eilish,THE GREATEST,293840
5012,2025-05-04 22:42,Billie Eilish,THE DINER,186346
5013,2025-05-04 22:45,Billie Eilish,when the party's over,2833
5014,2025-05-04 22:45,Billie Eilish,Oxytocin,210232
5015,2025-05-04 22:48,Billie Eilish,NDA,195776
5016,2025-05-04 22:53,Billie Eilish,CHIHIRO,303440
5017,2025-05-04 22:55,Billie Eilish,OverHeated,76983
5018,2025-05-04 22:58,Billie Eilish,COPYCAT,960
5019,2025-05-04 22:58,Billie Eilish,bury a friend,1301
5020,2025-05-04 22:58,Billie Eilish,bad guy,789
5021,2025-05-04 22:58,Billie Eilish,BIRDS OF A FEATHER,184256
5022,2025-05-04 22:58,Billie Eilish,xanny,1280
5023,2025-05-04 23:00,Billie Eilish,BLUE,120170
5024,2025-05-04 23:00,Billie Eilish,Therefore I Am,1813
5025,2025-05-04 23:00,Billie Eilish,bellyache,170
5026,2025-05-04 23:02,Billie Eilish,party favor,746
5027,2025-05-04 23:02,Billie Eilish,Billie Bossa Nova,162047
5028,2025-05-04 23:02,Billie Eilish,wish you were gay,704
5029,2025-05-04 23:02,Billie Eilish,everything i wanted,191
5030,2025-05-04 23:02,Billie Eilish,everything i wanted,853
5031,2025-05-04 23:02,Billie Eilish,LUNCH,725
5032,2025-05-04 23:05,Billie Eilish,party favor,320
5033,2025-05-04 23:05,Billie Eilish,everything i wanted,0
5034,2025-05-04 23:05,Billie Eilish,LUNCH,176085
5035,2025-05-04 23:06,Billie Eilish,you should see me in a crown,6271
5036,2025-05-04 23:10,Teddy Swims,The Door,139135
5037,2025-05-05 03:00,Tom Odell,Another Love,244360
5038,2025-05-05 03:03,Tom Odell,Can't Pretend,217840
5039,2025-05-05 03:04,Lost Frequencies,Black Friday (pretty like the sun),31914
5040,2025-05-05 03:04,Tom Rosenthal,Lights Are On,12447
5041,2025-05-05 03:04,Vacations,Young,13409
5042,2025-05-05 03:07,Harry Styles,Late Night Talking,177954
5043,2025-05-05 03:09,Harry Styles,Love Of My Life,85195
5044,2025-05-05 03:11,Harry Styles,Keep Driving,140241
5045,2025-05-05 03:11,Harry Styles,Little Freak,10369
5046,2025-05-05 03:13,Harry Styles,Matilda,111615
5047,2025-05-05 03:16,Harry Styles,Daylight,164533
5048,2025-05-05 03:19,Harry Styles,Satellite,218577
5049,2025-05-05 03:24,Sia,Breathe Me,272066
5050,2025-05-05 03:25,Harry Styles,Daydreaming,15456
5051,2025-05-05 03:25,Bakermat,Baianá,70977
5052,2025-05-05 03:35,Kate Bush,Running Up That Hill (A Deal With God),298933
5053,2025-05-05 03:39,Taylor Swift,Should've Said No,242200
5054,2025-05-05 03:40,Chris Isaak,Wicked Game,21963
5055,2025-05-05 03:53,Rauf & Faik,Если тебе будет грустно,640
5056,2025-05-05 03:53,HammАli,"Не плачь, не реви",41122
5057,2025-05-05 03:53,HammАli,"Не плачь, не реви",2826
5058,2025-05-05 04:01,Rauf & Faik,Если тебе будет грустно,191688
5059,2025-05-05 04:03,Akmal',По полюшку,133170
5060,2025-05-05 04:06,VAVAN,Послала,160587
5061,2025-05-05 04:09,ALEKS ATAMAN,Снежинки,174125
5062,2025-05-05 04:14,Basta,неболей,334886
5063,2025-05-05 04:18,МОТ,Не Бруклин,185000
5064,2025-05-05 04:20,Dzharakhov,Я в моменте,126625
5065,2025-05-05 04:24,NЮ,Никто,155705
5066,2025-05-05 04:27,Zvonkiy,"Как дела, малыш?",146571
5067,2025-05-05 04:30,#2Mashi,Корабль-Печаль,172682
5068,2025-05-05 04:33,NЮ,Я надеюсь,179277
5069,2025-05-05 04:35,ALEKS ATAMAN,Девочка бандитка,140742
5070,2025-05-05 04:38,Mari Kraimbrery,Мне так хорошо,206608
5071,2025-05-05 04:42,Artik & Asti,Истеричка,221694
5072,2025-05-05 05:03,NЮ,Веснушки,193411
5073,2025-05-05 05:06,NЮ,18,184666
5074,2025-05-05 05:09,NЮ,Горевал,147692
5075,2025-05-05 05:12,Босиком по солнцу,А по тёмным улицам гуляет дождь,224415
5076,2025-05-05 05:15,JONY,Никак,180208
5077,2025-05-05 05:19,Indila,Tourner Dans Le Vide,246093
5078,2025-05-05 05:22,РУВИ,Такие дела,170658
5079,2025-05-05 05:26,Oliver Tree,Miss You - Bonus Track,206000
5080,2025-05-05 05:27,d4vd,Romantic Homicide,55777
5081,2025-05-05 05:30,Jonah Baker,We Don't Talk Anymore / Cold,222911
5082,2025-05-05 05:35,Taylor Swift,"Would've, Could've, Should've",260361
5083,2025-05-05 05:38,Taylor Swift,Mastermind,191039
5084,2025-05-05 05:40,Taylor Swift,"You're On Your Own, Kid",150102
5085,2025-05-05 18:47,Billie Eilish,WILDFLOWER,261466
5086,2025-05-05 18:51,Billie Eilish,Oxytocin,210232
5087,2025-05-05 19:32,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],38963
5088,2025-05-06 18:32,Charli xcx,"Girl, so confusing featuring lorde",205938
5089,2025-05-06 18:36,Charli xcx,"Girl, so confusing featuring lorde",205938
5090,2025-05-06 18:39,Charli xcx,"Girl, so confusing featuring lorde",205938
5091,2025-05-06 18:42,Charli xcx,"Girl, so confusing featuring lorde",205938
5092,2025-05-06 18:43,Charli xcx,"Girl, so confusing featuring lorde",48358
5093,2025-05-06 18:48,Billie Eilish,ocean eyes,7131
5094,2025-05-06 18:48,Billie Eilish,WILDFLOWER,261466
5095,2025-05-06 20:14,Billie Eilish,THE DINER,112031
